"Data Source","World Development Indicators",

"Last Updated Date","2017-11-21",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Honduras","HND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2049.95599314306","2125.05285168382","2231.04393309326","2358.57689751664","2311.51943913258","2388.32280451826","2451.17681174759","2547.71108988589","2580.26357847879","2503.45985595865","2638.27229240659","2701.98036090138","2775.91143956389","2888.18378572379","3078.01306027875","3291.93209954546","3535.36019062066","3770.76574977513","3923.59702090081","3779.31896670342","3890.85140670074","4046.07625166556","4213.02444982689","4323.24446721271","4457.2602923067","4590.23694302484","4738.07945322958","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","943.231458002818","955.63857848899","943.69909565808","949.471071756311","946.229829779647","983.031785468971","1027.64263203157","1060.88054542413","1079.72239650027","1100.9395009995","1127.82810749593","1171.58085539022","1195.43949206027","1238.8371203254","1304.60381455401","1391.22122562596","1480.20137254617","1576.8181284088","1658.71587086203","1697.64600591806","1768.09458024568","1841.77795018077","1930.97400016312","2017.59070036782","2108.95310345736","2178.99157834497","2246.44179150677","",
"Croatia","HRV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7862.04425443716","8795.48483228723","9367.57406610048","9829.24176664336","9748.72540691202","10746.6242553014","11325.5562198412","12283.7778716596","13121.7953245265","14097.550749738","14859.2894225495","16934.7497942682","18770.8695484102","20247.002225883","19470.5905137713","19205.437355706","20704.3087079601","21132.995844394","21681.0856589936","21980.9342870103","22488.7462183196","23596.2449105811","",
"Haiti","HTI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1274.70978037349","1307.56226720525","1326.6273860067","1359.41533116483","1378.69204751107","1372.37008265543","1367.56725609162","1377.79477484765","1344.44591984207","1390.75777785247","1442.97690088652","1507.28906946513","1526.16950942459","1561.3874087187","1471.64864918954","1562.27887385753","1614.02589559014","1686.17153257923","1741.11040098833","1758.11173429076","1784.18218385879","",
"Hungary","HUN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8283.03037352028","8215.46810826489","8372.02111918178","8814.23306723583","9144.82065329752","9316.66293713704","9792.32320228857","10377.7389434404","10873.5459123845","11843.4620156718","13230.6545085535","14516.1537171913","15417.6228890932","16198.9167838325","17014.3267206838","18230.0352103666","18933.8884338158","20586.0892052414","20573.3758957192","21466.5742153699","22729.1844667672","22997.7449269551","24366.3659840991","25494.3057813877","26436.2078029125","26680.5940951166","",
"IBRD only","IBD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2810.4539941267","2892.90904600194","2978.62496537141","3149.38290474489","3277.98005987997","3435.23573938651","3637.9629706021","3836.84689938424","3917.16753617568","4083.65767601473","4364.18231212108","4579.86621445905","4803.09482106134","5135.06048072258","5633.15934906935","6195.72013511361","6933.46500816403","7695.79464800205","8318.14684314955","8578.69837583743","9287.23228851309","10057.144346006","10645.0802723156","11235.463025608","11856.0142157188","12312.9238159605","12873.1587890414","",
"IDA & IBRD total","IBT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2507.69412651371","2576.89630146515","2645.53473401418","2782.90022784859","2886.05452183473","3015.87645763576","3184.90804574723","3345.59466743338","3410.50465036071","3544.7425971948","3773.79014940797","3951.05713841203","4128.87729924842","4400.75056832067","4825.97752495095","5286.00369696926","5884.33635535346","6498.23413825158","6991.89338232467","7198.24578116736","7755.02645700427","8354.0029616757","8813.71190490065","9279.45034236014","9768.89226760237","10115.4473291884","10537.786220965","",
"IDA total","IDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1284.89292731513","1314.77481233035","1329.43910865399","1347.92788386112","1367.64238921066","1409.25879909874","1468.55515297931","1503.40708907181","1532.6909884963","1568.98000753616","1633.31894129172","1699.69687832351","1743.99121229585","1835.61465811595","2045.13594235565","2189.32354487515","2354.30974999379","2516.44281716662","2635.52879485892","2723.12989726993","2849.53903189494","2968.09075224711","3094.96619674612","3249.7296165834","3417.72898791991","3514.07389538902","3611.29894733314","",
"IDA blend","IDB","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1921.10793508737","1969.33870603823","2003.25829898016","2023.90686934676","2059.63452269204","2104.6533583354","2190.80252481859","2217.96460416414","2249.91627001417","2283.77853674529","2375.223566128","2449.70946850076","2505.47531069983","2646.50401802073","3080.56434897912","3279.05851652675","3528.73764896997","3747.99829190412","3879.49862664727","4002.96808167277","4167.53087521146","4344.23921341262","4514.28171137566","4718.37690150396","4960.58457954518","5095.12378210126","5173.06248446874","",
"Indonesia","IDN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2989.53414981725","3245.68391399726","3476.05474709317","3728.13279137957","4029.8309194447","4383.9450301581","4741.78853951455","4977.12822058406","4309.33592588889","4348.65620469532","4601.8493370402","4810.75564494874","5033.94912818407","5305.68332867568","5647.2412800074","6076.57788764509","6517.94909334168","7019.7489297558","7486.01947001862","7787.12362408401","8262.89926894218","8837.82012171405","9421.58695312812","9979.5172919759","10537.2125334746","11038.7916402531","11612.0663702218","",
"IDA only","IDX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","950.162764075769","970.530599541152","974.925099162773","993.604061096198","1005.55127505808","1047.34733292936","1093.62447023874","1134.49086184519","1163.62611681889","1203.04096899787","1254.54073876961","1319.11399545922","1359.24382120035","1426.70680811757","1518.44546587349","1636.86276320243","1759.67200883486","1894.33582126494","2009.1516843503","2078.68182111613","2185.57225905396","2273.53642279289","2378.38054694982","2508.07422443832","2637.73064247771","2714.16712579411","2822.84259489222","",
"Isle of Man","IMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1134.22227443449","1160.45981333802","1227.15773902811","1290.3537918676","1378.49590316184","1485.02943961998","1595.71232202102","1657.40883616872","1746.49487542087","1895.4408312104","1977.64502308403","2083.8245500658","2159.35975981567","2336.47308130585","2549.26588890609","2830.40507390547","3138.63381586819","3484.88468152655","3637.64302867069","3920.00613882149","4315.59602443676","4635.87913658849","4916.48579000261","5250.51236297383","5677.70294432283","6126.52265962612","6572.33671915852","",
"Not classified","INX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13734.5348733387","14382.5993005542","15098.9066230229","15795.2310587124","16992.7504407732","18921.2115999369","20475.9827201566","22607.2245991946","25042.2177365758","27019.7363238545","30155.2693174236","32615.9538070715","35209.8448215682","36235.8469062307","38696.5907842353","40444.6132198749","44246.4449972973","46763.0426012314","44264.4301901731","41567.2119240448","43221.4598419647","45477.0109024776","46552.9801246063","48310.0470037682","51265.6478803195","67974.1632913954","68882.8783393081","",
"Iran, Islamic Rep.","IRN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6568.91878476226","7497.41776295678","7800.87818683371","7771.5586983205","7706.28221245432","7942.79100219254","8460.69671272731","8564.90355703419","8673.34302955923","8822.0042511047","9395.77452548494","9698.32616487706","10503.9005119845","11498.6318318744","12184.7473388916","12956.3634564144","13956.4375656947","15459.6816658096","15730.6791693942","16031.7174428814","17090.7746498604","17876.1887970862","16788.3991470086","16521.2626202449","17329.1217176631","17046.4388922438","","",
"Iraq","IRQ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7446.87513440764","2693.44495527217","3550.70054001014","4598.3252453986","4731.52951711398","4783.44188405222","5242.18958686786","6264.92306078468","8278.30186317359","9585.61595926226","9651.69007613727","9813.44306364946","9020.76949025715","5989.83682269557","9239.30970575715","9701.23805638091","10740.8354073209","10905.9119585247","11736.7381584753","11905.1964098877","12460.3379670716","13261.6014514347","14895.3919814721","15603.907246608","15481.380285515","15895.2266257779","17353.4792391283","",
"Iceland","ISL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22129.1680202186","22551.7005504691","22009.2429063505","22597.9081239476","23705.3240582035","24096.8802533727","24998.1322277405","26945.3640549934","28572.1655171369","29390.7603518951","29497.9112302704","31617.9989621517","32191.5695993359","32303.1657839685","35294.705826609","36964.5276789925","38722.9985755762","40723.4441260981","42677.5353567846","41063.7324019156","38410.6693030689","39465.8459368268","40486.9378230378","42631.075490713","44290.4645989139","47690.3815762723","51398.9265058342","",
"Israel","ISR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13395.0802019035","13824.1175049253","14619.1130847062","15134.1067088708","16127.6917057073","19678.6476691809","20729.7918346","21398.6937300351","22032.0370649987","22604.3822742356","24941.9193942924","24948.6198970326","25218.3962531381","23788.008872332","25222.8854252215","24885.2184925703","25775.1142515866","27623.8933343691","27516.2299196564","27578.4291091777","28856.1027382105","30528.7477205497","31750.6300062415","34225.290353768","34929.3155655301","36545.6989626502","37901.346968742","",
"Italy","ITA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18546.2273919281","19444.8892298967","20040.4607787733","20329.857349448","21204.7831615237","22271.6177501555","22969.2836700496","23802.3654744452","24921.5511728371","25531.624136776","27006.3977185774","27996.7311842071","28641.5589245958","29079.5506151728","29468.1593675824","30051.7725163812","32350.5778409773","33983.1518214179","35402.9175468263","34549.2760884362","35075.7532036536","36347.3433507735","36237.1096393052","36131.1312476982","36294.0719338996","37255.1700069974","38160.6735857953","",
"Jamaica","JAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4709.30383542814","5060.88704831577","5231.082046411","5804.73736560583","5952.24330889638","6159.39883857439","6204.67073348748","6178.99656366656","6042.91079348911","6144.3367185288","6286.92155807195","6467.63180032987","6652.26820736115","6989.42444022517","7233.30330762214","7489.14950178775","7898.11837937464","8179.41526321224","8228.63243653933","7892.3951964704","7834.75403372656","8099.46248790577","8164.17683541482","8306.19123279608","8483.05166532205","8630.07385528573","8834.81908442542","",
"Jordan","JOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4061.06210339609","4053.23558259213","4653.16050720075","4721.26460128735","4824.35151370675","5027.28346179735","5066.94292452968","5196.450719197","5305.1085314969","5473.32353101639","5734.61992031893","6066.91077698164","6400.51778175586","6662.08985482821","7245.36201628062","7835.06216544566","8405.57302460825","8944.45897769519","9332.51121289799","9436.64542486362","9281.11613501496","9214.20662405696","9129.31979414276","9062.01017588637","9082.5440322596","9040.64198016418","9050.07196393397","",
"Japan","JPN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19454.4241242975","20705.8633204287","21298.3808887469","21788.5806148793","22368.1014541422","23416.551783208","24535.9317827468","25141.5493616707","25061.7776580126","25325.7072638772","26795.2074273936","27476.9155348091","28160.1076146939","28867.9227828305","30382.7891735574","31663.4530989772","33057.5896106881","34529.1333648016","34798.7658977271","33099.2703565228","34996.3244625316","35774.6967129559","37191.3859456258","38974.0794886127","39386.9088185205","40686.0243855948","41469.854706882","",
"Kazakhstan","KAZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8434.96062741282","7708.65790065989","7471.68854378815","6991.93171793651","6332.20520459733","6039.10300968268","6274.41038098269","6593.64627962022","6652.40683867472","7002.96092388731","7887.89298387625","9172.36917769235","10225.4459029923","11360.9933343317","12705.43385395","14259.0186988429","16098.5109088078","17793.14787945","18513.9254121989","18387.2019056933","19690.3849700207","21277.7063708818","22392.2036716718","23773.8193301919","24845.4541371513","25044.8780092131","25263.8102423808","",
"Kenya","KEN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1538.53748783542","1560.78733658156","1533.84738875534","1527.5382711562","1553.2110027528","1607.16451931797","1655.84935255793","1645.05963614204","1670.56338309975","1688.13094168816","1689.95146779899","1745.45884698537","1734.0611048995","1771.60072001333","1861.73253133778","1980.18918024582","2114.25974343736","2256.26788990429","2243.28839447267","2271.88701201132","2425.76061730584","2556.87091600941","2650.44332808263","2776.5265665772","2900.02715623714","3019.19362497595","3155.9404101997","",
"Kyrgyz Republic","KGZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2245.79271450972","2103.67242433917","1831.53856015759","1584.77917146722","1293.88435309326","1236.81991154537","1328.80704701722","1464.04839010913","1488.33130299786","1543.2454791398","1644.31197512554","1754.55434080131","1764.90516073861","1906.55626097525","2071.41749206374","2110.37793567517","2218.72793379545","2448.89919937998","2681.1221868103","2746.10265504845","2733.72933718566","2920.6032099095","2922.70287320038","3229.34934856528","3351.52867057666","3447.17154836963","3551.1527042382","",
"Cambodia","KHM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","709.833758829199","764.292519328868","804.139727570195","837.454625831401","874.5199880345","904.130153463953","1002.57913738578","1090.63221035052","1182.05187679069","1255.64420454792","1366.00418524971","1523.77547626203","1753.44198313461","1971.62732569442","2197.82997810096","2355.79030530226","2340.38172140557","2471.89147442463","2658.70924674451","2858.71357016236","3069.58845962813","3291.14499739801","3503.97435431353","3735.47862256902","",
"Kiribati","KIR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1267.53711429538","1286.8381253565","1308.73475287216","1334.56729821282","1369.25277914698","1378.76707146156","1406.43626560961","1431.18748674032","1515.76411163523","1489.42216915616","1590.90878692919","1576.12179550775","1632.68964597915","1669.00013868252","1656.26479805775","1759.55825960783","1748.30139267761","1795.29113079429","1757.8325841248","1738.72551643381","1696.51197430927","1706.4809532381","1794.51840799453","1894.77907423045","1940.77250408467","1995.05153585885","2047.23161072734","",
"St. Kitts and Nevis","KNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9259.51272745352","9321.30695015509","9857.93182380835","10674.3261177404","11337.9155310016","12092.4148692521","12893.0517259628","13866.8587395","13775.8280801652","14297.0177166811","15989.9108164517","17016.846077494","17476.8363718934","16939.3935545874","17782.9460024266","19702.2900413118","20423.9067609891","20689.5314917916","22178.1062508153","21435.7187547979","20979.0619772943","21689.3038856002","21711.9462430827","23180.1055466196","24736.90793548","25681.5366343646","26685.9941813603","",
"Korea, Rep.","KOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8276.03495903337","9343.97781326852","10042.2707716054","10874.1058308681","12006.4972229534","13295.5196938127","14428.2725226654","15399.2265891606","14608.8405971189","16392.8086272699","18083.0841020476","19184.3860950104","20775.1051401435","21374.4967775973","22947.2231626824","24196.4238503746","25827.7945958377","27822.8601375008","28655.9835241828","28320.3191206544","30376.8718192526","31228.5106952266","32097.164002476","32615.7725895835","33631.5489075505","34421.5795518247","35750.7699774741","",
"Kuwait","KWT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59069.6459477794","59729.894444277","59221.5784803138","57966.2322910105","54235.247198719","55420.7226520071","55510.3557520651","57119.7458549819","67552.4274127553","75528.223525721","83224.5748785044","88328.0160671089","91268.6072278965","90011.7821675039","79296.8647413636","73682.8683779231","77459.5383056761","79047.7638712039","76667.7063327708","74613.9538546874","73817.0752785473","","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5741.48156240998","6061.33228581694","6275.50753125067","6893.96403419297","7245.26323559587","7274.44485397249","7505.97663794178","7902.60303294619","8024.70495521773","8060.95055142351","8426.1048153365","8527.59009788904","8555.20585539939","8766.1873009067","9441.48617005606","10122.6382924491","10925.4219614684","11732.9241434094","12359.774923545","12159.2579916801","12895.7373601286","13704.2386068866","14154.0376930324","14617.578608006","14976.8241123498","14887.8637631221","14920.6266068962","",
"Lao PDR","LAO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1042.39157624553","1092.17824057053","1147.15464820013","1211.35580060609","1305.01917340006","1393.12978121099","1484.6371554521","1582.11392549653","1632.31397183523","1747.66771664325","1859.85217463112","1979.96420926991","2097.31167326923","2235.41424118504","2406.27565395545","2618.8900511264","2884.22889178573","3132.15137716996","3385.22374107831","3607.30132028588","3902.92135634158","4244.45919119085","4610.13578597417","4998.65790114448","5407.3983421236","5785.93143013532","6186.08416192743","",
"Lebanon","LBN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5080.25869125864","7124.32237903798","7427.35126031933","7914.64387417704","8513.43142964141","9079.608712143","9601.34570330105","9475.36738863409","9854.50004859244","9825.26120393225","9936.11457606819","10164.8366593458","10179.5642932324","10199.9334095524","10635.2870604189","10927.8489498468","11240.1417062159","12528.2408957212","13856.422970589","15134.8003463459","15951.95653271","15694.9656569365","15245.7601658453","14565.7376008062","14212.0854548828","13934.5053829231","13995.6522458965","",
"Liberia","LBR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","462.304280649818","533.092248373083","664.776666662298","674.830124467232","694.321016095145","486.215654457056","502.964093623427","532.354094650516","572.716298477727","618.886198751948","648.426740990715","661.168863861907","685.500686062562","734.326273753035","786.12432159374","847.132029756163","847.688594162515","836.075571198096","812.886737228473","",
"Libya","LBY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16639.658667269","17375.6464817473","17186.1638801294","17010.8135834125","19299.5164570104","20392.4761541712","23189.8272406517","25071.9443419028","26966.4962002544","27843.1256449368","27523.8174566752","29030.8433822135","11192.7906388431","","","","","","",
"St. Lucia","LCA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5877.10301967911","6009.91921464382","6557.90753213205","6657.7970159217","6827.89248784604","7001.96099747982","7239.87786120308","7201.9043921148","7638.00945867979","7860.10586913429","7930.86185145333","7730.15889300928","7809.30531482159","8276.90553795044","9082.87050245202","9245.90600436041","10076.9331570142","10327.0270061589","10844.2120484948","10772.7082523712","10622.2894588933","10789.1721428202","10766.6218229298","10895.9277969806","11084.2173806269","11368.5282536151","11545.7758400309","",
"Latin America & Caribbean","LCN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5824.21161940691","6149.74555224917","6385.24774785095","6999.46453015138","7361.60255813857","7422.72879453736","7675.65812605245","8086.01190862804","8229.51213740442","8270.19773915005","8644.2755164647","8775.11323680718","8814.62361150962","9042.93849714792","9735.62779924769","10435.1166987634","11303.8175071484","12120.9989516141","12716.5859706391","12514.0971102429","13285.2004733986","14119.9445693504","14589.0526383542","15070.5360114821","15441.5084475507","15373.4209433932","15418.2207365869","",
"Least developed countries: UN classification","LDC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","846.573886374384","866.107769507991","872.648152972544","876.565945184486","894.042411403966","935.833328863134","981.349276182488","1020.27280931604","1047.71035546024","1084.78556036384","1133.6198441664","1193.26664029016","1224.74097984761","1288.37266924876","1376.54609411976","1498.77166093048","1628.39725069734","1776.33878199203","1896.09964991007","1964.77935528211","2064.24431471575","2139.66060867041","2228.61964569652","2345.66931676467","2463.5246640187","2525.27110695553","2612.97654671439","",
"Low income","LIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","737.277486551308","745.581711737146","719.328924424589","721.959434991163","730.526303491796","753.566395623556","792.012839262794","811.338492707724","821.837591432942","840.453238258028","856.127146928755","893.872556760228","901.308606339891","923.953037841279","976.827791705783","1042.29088533948","1100.37463277089","1171.37680874305","1224.83548363817","1267.76821823045","1332.20273093899","1401.44993700707","1444.60302378955","1511.61815097594","1588.74002223375","1636.02428839336","1683.43806337829","",
"Liechtenstein","LIE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2369.18570799747","2526.91844409006","2664.67319717635","2882.75284634779","3077.0322508193","3284.27468658993","3445.38533352332","3705.82500174917","3900.33534534365","4106.4777656775","4422.56485549837","4419.80339243035","4630.59243041999","4965.72753769942","5339.52124833634","5811.50585204385","6400.81675786224","6964.98631850288","7467.59188155529","7731.66869524358","8389.99039305163","9213.32094321278","10163.8587053829","10595.7129134302","11219.0752513953","11777.8718399751","12316.1641146685","",
"Lower middle income","LMC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1799.4582768332","1843.26980804042","1896.01849253251","1942.97916843551","2010.75498412295","2115.36800123866","2238.65442897937","2322.70691693442","2326.20223842779","2432.2951872373","2553.22645654766","2677.63663556783","2774.64023634691","2958.73639563081","3231.50448446861","3509.22851158845","3830.62647186608","4176.92966720509","4395.27431899691","4585.48259512555","4909.59051262684","5199.76389520666","5481.97622082261","5792.86841135125","6145.28968301782","6467.18219564426","6809.46737605154","",
"Low & middle income","LMY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2455.84115058861","2526.90192081975","2591.79226877258","2726.07155236941","2824.69920658068","2948.48070709187","3112.24615821915","3267.22312372256","3327.67177608587","3459.62547771377","3685.45932770245","3860.39636283822","4035.12363924997","4304.70291312239","4722.7613060921","5179.77224520502","5765.57845076473","6369.70895637587","6858.68591263555","7062.20158847013","7605.99782272413","8192.99684212555","8647.65771655367","9109.65561182083","9596.72446597347","9939.32801819627","10360.3621341828","",
"Lesotho","LSO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","891.945312478583","967.397056561748","1037.58223482865","1078.05663535847","1145.35319962609","1187.76605697922","1258.62514203265","1310.5812997659","1329.86375436335","1342.54531491457","1412.44011565723","1482.39110602129","1503.00678615416","1589.68704194344","1647.61543588725","1745.30170019507","1859.64243879982","1984.16664889457","2138.77708960793","2180.36198635141","2326.6560624217","2503.17376591907","2666.44033354577","2731.96674907835","2806.53670020215","2956.22200591338","3029.33543067051","",
"Late-demographic dividend","LTE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2857.11859872018","2952.65451707985","3016.51402209599","3190.23519457243","3373.12045533529","3602.18392063758","3820.39754025204","4049.30088259397","4158.47712513916","4368.88070853949","4746.4014576911","5073.2659553991","5440.87401272193","5920.85214970034","6535.8486159674","7245.68983881428","8249.74676779741","9281.89555247843","10219.7028880434","10618.2437004402","11559.8925169366","12702.6940431988","13594.5739482098","14437.5181139278","15288.9507776029","15907.7191118587","16624.2679783391","",
"Lithuania","LTU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5920.14400950542","6379.71686840362","7064.98197568452","7755.08206852053","7821.67244603375","8451.10730934255","9473.32506807863","10494.4061582077","12066.9819370191","13040.6647197234","14526.1042116913","16494.0114491159","19088.0612593742","20744.0782922464","18164.3962909244","20129.6880341734","22854.2100696861","24657.8789795793","26717.0750117896","28179.2347131502","28936.2736340633","29966.1270713204","",
"Luxembourg","LUX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30955.1837070364","34287.9749958132","35236.5546440992","37089.0745332279","38793.737696378","39609.6994567997","41345.8498929924","42816.2464618626","44351.3688824877","50627.9277628705","55306.3073546716","56023.1653238011","58771.5092731796","60035.7554726718","64096.8644822617","68220.0644818574","77996.2427754266","83948.7865478229","86693.8951220862","82362.3094532056","85779.0824032048","92005.0168361444","91622.1774169388","95697.1015724504","101831.751218104","104206.10868724","105881.760468819","",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5504.7058337027","5796.77474567493","6479.99655034441","7069.4688986116","7405.28693230279","8013.11294041848","9055.88870397739","10070.0572623396","11025.9588560255","12223.0212135499","13847.596666388","15761.5996079223","18122.1739997618","19432.2592010256","16889.0365102636","17592.6279271219","19773.2435328823","21252.7178977079","22696.8112168798","23907.6495841607","24919.4788424457","26031.0044191131","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26089.6727833266","27168.1608440607","30727.7071238663","32385.5083738613","33786.6591943145","34914.4787646903","34694.1565035216","34488.4147452982","32597.5523915815","31639.0699286584","33469.066891121","34408.4687434223","37145.3943818713","41266.7980673342","52457.3733367155","57162.6442207018","65307.1644637116","75131.9383483331","77584.5713320501","77553.3531628534","96198.2410025704","116752.211556318","126863.410010361","140037.115597332","137736.94981459","107024.284211254","104168.75114473","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
