Indicator	iso3	Year	Value	Flag
NY_GNP_PCAP_CD	SGP	2014	53960.0	
NY_GNP_PCAP_CD	SGP	2015	52090.0	
NY_GNP_PCAP_CD	SLB	2003	840.0	
NY_GNP_PCAP_CD	SLB	2004	860.0	
NY_GNP_PCAP_CD	SLB	2005	900.0	
NY_GNP_PCAP_CD	SLB	2006	970.0	
NY_GNP_PCAP_CD	SLB	2007	960.0	
NY_GNP_PCAP_CD	SLB	2008	980.0	
NY_GNP_PCAP_CD	SLB	2009	820.0	
NY_GNP_PCAP_CD	SLB	2010	910.0	
NY_GNP_PCAP_CD	SLB	2011	1120.0	
NY_GNP_PCAP_CD	SLB	2012	1520.0	
NY_GNP_PCAP_CD	SLB	2013	1830.0	
NY_GNP_PCAP_CD	SLB	2014	1830.0	
NY_GNP_PCAP_CD	SLB	2015	1920.0	
NY_GNP_PCAP_CD	SDN	2003	400.0	
NY_GNP_PCAP_CD	SDN	2004	470.0	
NY_GNP_PCAP_CD	SDN	2005	560.0	
NY_GNP_PCAP_CD	SDN	2006	710.0	
NY_GNP_PCAP_CD	SDN	2007	880.0	
NY_GNP_PCAP_CD	SDN	2008	1080.0	
NY_GNP_PCAP_CD	SDN	2009	1130.0	
NY_GNP_PCAP_CD	SDN	2010	1200.0	
NY_GNP_PCAP_CD	SDN	2011	1410.0	
NY_GNP_PCAP_CD	SDN	2012	1640.0	
NY_GNP_PCAP_CD	SDN	2013	1170.0	
NY_GNP_PCAP_CD	SDN	2014	1750.0	
NY_GNP_PCAP_CD	SDN	2015	1920.0	
NY_GNP_PCAP_CD	SYR	2003	1240.0	
NY_GNP_PCAP_CD	SYR	2004	1390.0	
NY_GNP_PCAP_CD	SYR	2005	1530.0	
NY_GNP_PCAP_CD	SYR	2006	1650.0	
NY_GNP_PCAP_CD	SYR	2007	1860.0	
NY_GNP_PCAP_CD	TLS	2003	700.0	
NY_GNP_PCAP_CD	TLS	2004	740.0	
NY_GNP_PCAP_CD	TLS	2005	910.0	
NY_GNP_PCAP_CD	TLS	2006	1340.0	
NY_GNP_PCAP_CD	TLS	2007	1860.0	
NY_GNP_PCAP_CD	TLS	2008	3010.0	
NY_GNP_PCAP_CD	TLS	2009	2350.0	
NY_GNP_PCAP_CD	TLS	2010	3010.0	
NY_GNP_PCAP_CD	TLS	2011	3800.0	
NY_GNP_PCAP_CD	TLS	2012	4180.0	
NY_GNP_PCAP_CD	TLS	2013	3930.0	
NY_GNP_PCAP_CD	TLS	2014	2920.0	
NY_GNP_PCAP_CD	TLS	2015	2180.0	
NY_GNP_PCAP_CD	TGO	2003	290.0	
NY_GNP_PCAP_CD	TGO	2004	330.0	
NY_GNP_PCAP_CD	TGO	2005	360.0	
NY_GNP_PCAP_CD	TGO	2006	380.0	
NY_GNP_PCAP_CD	TGO	2007	400.0	
NY_GNP_PCAP_CD	TGO	2008	400.0	
NY_GNP_PCAP_CD	TGO	2009	440.0	
NY_GNP_PCAP_CD	TGO	2010	450.0	
NY_GNP_PCAP_CD	TGO	2011	460.0	
NY_GNP_PCAP_CD	TGO	2012	480.0	
NY_GNP_PCAP_CD	TGO	2013	500.0	
NY_GNP_PCAP_CD	TGO	2014	550.0	
NY_GNP_PCAP_CD	TGO	2015	540.0	
NY_GNP_PCAP_CD	URY	2003	4240.0	
NY_GNP_PCAP_CD	URY	2004	4130.0	
NY_GNP_PCAP_CD	URY	2005	4720.0	
NY_GNP_PCAP_CD	URY	2006	5380.0	
NY_GNP_PCAP_CD	URY	2007	6370.0	
NY_GNP_PCAP_CD	URY	2008	7690.0	
NY_GNP_PCAP_CD	URY	2009	8770.0	
NY_GNP_PCAP_CD	URY	2010	10390.0	
NY_GNP_PCAP_CD	URY	2011	12000.0	
NY_GNP_PCAP_CD	URY	2012	13910.0	
NY_GNP_PCAP_CD	URY	2013	15580.0	
NY_GNP_PCAP_CD	URY	2014	16210.0	
NY_GNP_PCAP_CD	URY	2015	15720.0	
NY_GNP_PCAP_CD	UZB	2003	420.0	
NY_GNP_PCAP_CD	UZB	2004	460.0	
NY_GNP_PCAP_CD	UZB	2005	530.0	
NY_GNP_PCAP_CD	UZB	2006	610.0	
NY_GNP_PCAP_CD	UZB	2007	770.0	
NY_GNP_PCAP_CD	UZB	2008	980.0	
NY_GNP_PCAP_CD	UZB	2009	1160.0	
NY_GNP_PCAP_CD	UZB	2010	1340.0	
NY_GNP_PCAP_CD	UZB	2011	1530.0	
NY_GNP_PCAP_CD	UZB	2012	1720.0	
NY_GNP_PCAP_CD	UZB	2013	1940.0	
NY_GNP_PCAP_CD	UZB	2014	2090.0	
NY_GNP_PCAP_CD	UZB	2015	2160.0	
NY_GNP_PCAP_CD	VUT	2003	1360.0	
NY_GNP_PCAP_CD	VUT	2004	1590.0	
NY_GNP_PCAP_CD	VUT	2005	1780.0	
NY_GNP_PCAP_CD	VUT	2006	1990.0	
NY_GNP_PCAP_CD	VUT	2007	2130.0	
NY_GNP_PCAP_CD	VUT	2008	2530.0	
NY_GNP_PCAP_CD	VUT	2009	2620.0	
NY_GNP_PCAP_CD	VUT	2010	2690.0	
NY_GNP_PCAP_CD	VUT	2011	2860.0	
NY_GNP_PCAP_CD	VUT	2012	2950.0	
NY_GNP_PCAP_CD	VUT	2013	3200.0	
NY_GNP_PCAP_CD	VUT	2014	3170.0	
NY_GNP_PCAP_CD	VEN	2003	3450.0	
NY_GNP_PCAP_CD	VEN	2004	4050.0	
NY_GNP_PCAP_CD	VEN	2005	4920.0	
NY_GNP_PCAP_CD	VEN	2006	6050.0	
NY_GNP_PCAP_CD	VEN	2007	7520.0	
NY_GNP_PCAP_CD	VEN	2008	9230.0	
NY_GNP_PCAP_CD	VEN	2009	10150.0	
NY_GNP_PCAP_CD	VEN	2010	11530.0	
NY_GNP_PCAP_CD	VEN	2011	11790.0	
NY_GNP_PCAP_CD	VEN	2012	12500.0	
NY_GNP_PCAP_CD	VEN	2013	11780.0	
NY_GNP_PCAP_CD	YEM	2003	530.0	
NY_GNP_PCAP_CD	YEM	2004	600.0	
NY_GNP_PCAP_CD	YEM	2005	690.0	
NY_GNP_PCAP_CD	YEM	2006	790.0	
NY_GNP_PCAP_CD	YEM	2007	880.0	
NY_GNP_PCAP_CD	YEM	2008	990.0	
NY_GNP_PCAP_CD	YEM	2009	1080.0	
NY_GNP_PCAP_CD	YEM	2010	1180.0	
NY_GNP_PCAP_CD	YEM	2011	1060.0	
NY_GNP_PCAP_CD	YEM	2012	1240.0	
NY_GNP_PCAP_CD	YEM	2013	1420.0	
NY_GNP_PCAP_CD	YEM	2014	1440.0	
NY_GNP_PCAP_CD	YEM	2015	1140.0	
NY_GNP_PCAP_CD	ZMB	2003	400.0	
NY_GNP_PCAP_CD	ZMB	2004	460.0	
NY_GNP_PCAP_CD	ZMB	2005	550.0	
NY_GNP_PCAP_CD	ZMB	2006	710.0	
NY_GNP_PCAP_CD	ZMB	2007	880.0	
NY_GNP_PCAP_CD	ZMB	2008	1160.0	
NY_GNP_PCAP_CD	ZMB	2009	1260.0	
NY_GNP_PCAP_CD	ZMB	2010	1310.0	
NY_GNP_PCAP_CD	ZMB	2011	1390.0	
NY_GNP_PCAP_CD	ZMB	2012	1660.0	
NY_GNP_PCAP_CD	ZMB	2013	1750.0	
NY_GNP_PCAP_CD	ZMB	2014	1740.0	
NY_GNP_PCAP_CD	ZMB	2015	1490.0	
NY_GNP_PCAP_CD	ZWE	2003	410.0	
NY_GNP_PCAP_CD	ZWE	2004	420.0	
NY_GNP_PCAP_CD	ZWE	2005	430.0	
NY_GNP_PCAP_CD	ZWE	2006	410.0	
NY_GNP_PCAP_CD	ZWE	2007	380.0	
NY_GNP_PCAP_CD	ZWE	2008	300.0	
NY_GNP_PCAP_CD	ZWE	2009	400.0	
NY_GNP_PCAP_CD	ZWE	2010	500.0	
NY_GNP_PCAP_CD	ZWE	2011	690.0	
NY_GNP_PCAP_CD	ZWE	2012	770.0	
NY_GNP_PCAP_CD	ZWE	2013	820.0	
NY_GNP_PCAP_CD	ZWE	2014	840.0	
NY_GNP_PCAP_CD	ZWE	2015	860.0	
NY_GNP_PCAP_CD	SRB	2003	2260.0	
NY_GNP_PCAP_CD	SRB	2004	3070.0	
NY_GNP_PCAP_CD	SRB	2005	3630.0	
NY_GNP_PCAP_CD	SRB	2006	3970.0	
NY_GNP_PCAP_CD	SRB	2007	4580.0	
NY_GNP_PCAP_CD	SRB	2008	5650.0	
NY_GNP_PCAP_CD	SRB	2009	6040.0	
NY_GNP_PCAP_CD	SRB	2010	5850.0	
NY_GNP_PCAP_CD	SRB	2011	5910.0	
NY_GNP_PCAP_CD	SRB	2012	5700.0	
NY_GNP_PCAP_CD	SRB	2013	6050.0	
NY_GNP_PCAP_CD	SRB	2014	5840.0	
NY_GNP_PCAP_CD	SRB	2015	5540.0	
NY_GNP_PCAP_CD	MNE	2003	2440.0	
NY_GNP_PCAP_CD	MNE	2004	3100.0	
NY_GNP_PCAP_CD	MNE	2005	3660.0	
NY_GNP_PCAP_CD	MNE	2006	4310.0	
NY_GNP_PCAP_CD	MNE	2007	5230.0	
NY_GNP_PCAP_CD	MNE	2008	6500.0	
NY_GNP_PCAP_CD	MNE	2009	6710.0	
NY_GNP_PCAP_CD	MNE	2010	6890.0	
NY_GNP_PCAP_CD	MNE	2011	7240.0	
NY_GNP_PCAP_CD	MNE	2012	7000.0	
NY_GNP_PCAP_CD	MNE	2013	7330.0	
NY_GNP_PCAP_CD	MNE	2014	7320.0	
NY_GNP_PCAP_CD	MNE	2015	7220.0	
NY_GNP_PCAP_PP_CD	AUS	2003	28860.0	
NY_GNP_PCAP_PP_CD	AUS	2004	30420.0	
NY_GNP_PCAP_PP_CD	AUS	2005	31350.0	
NY_GNP_PCAP_PP_CD	AUS	2006	32990.0	
NY_GNP_PCAP_PP_CD	AUS	2007	34930.0	
NY_GNP_PCAP_PP_CD	AUS	2008	35950.0	
NY_GNP_PCAP_PP_CD	AUS	2009	38850.0	
NY_GNP_PCAP_PP_CD	AUS	2010	37650.0	
NY_GNP_PCAP_PP_CD	AUS	2011	40090.0	
NY_GNP_PCAP_PP_CD	AUS	2012	41300.0	
NY_GNP_PCAP_PP_CD	AUS	2013	44330.0	
NY_GNP_PCAP_PP_CD	AUS	2014	44710.0	
NY_GNP_PCAP_PP_CD	AUS	2015	44570.0	
NY_GNP_PCAP_PP_CD	AUT	2003	32140.0	
NY_GNP_PCAP_PP_CD	AUT	2004	33750.0	
NY_GNP_PCAP_PP_CD	AUT	2005	34580.0	
NY_GNP_PCAP_PP_CD	AUT	2006	37730.0	
NY_GNP_PCAP_PP_CD	AUT	2007	39160.0	
NY_GNP_PCAP_PP_CD	AUT	2008	41450.0	
NY_GNP_PCAP_PP_CD	AUT	2009	40610.0	
NY_GNP_PCAP_PP_CD	AUT	2010	42240.0	
NY_GNP_PCAP_PP_CD	AUT	2011	44170.0	
NY_GNP_PCAP_PP_CD	AUT	2012	45900.0	
NY_GNP_PCAP_PP_CD	AUT	2013	47550.0	
NY_GNP_PCAP_PP_CD	AUT	2014	47350.0	
NY_GNP_PCAP_PP_CD	AUT	2015	47510.0	
NY_GNP_PCAP_PP_CD	BEL	2003	31630.0	
NY_GNP_PCAP_PP_CD	BEL	2004	32400.0	
NY_GNP_PCAP_PP_CD	BEL	2005	33430.0	
NY_GNP_PCAP_PP_CD	BEL	2006	35550.0	
NY_GNP_PCAP_PP_CD	BEL	2007	37060.0	
NY_GNP_PCAP_PP_CD	BEL	2008	38730.0	
NY_GNP_PCAP_PP_CD	BEL	2009	37680.0	
NY_GNP_PCAP_PP_CD	BEL	2010	40420.0	
NY_GNP_PCAP_PP_CD	BEL	2011	41210.0	
NY_GNP_PCAP_PP_CD	BEL	2012	42890.0	
NY_GNP_PCAP_PP_CD	BEL	2013	43680.0	
NY_GNP_PCAP_PP_CD	BEL	2014	43860.0	
NY_GNP_PCAP_PP_CD	BEL	2015	44100.0	
NY_GNP_PCAP_PP_CD	CAN	2003	31220.0	
NY_GNP_PCAP_PP_CD	CAN	2004	32860.0	
NY_GNP_PCAP_PP_CD	CAN	2005	35230.0	
NY_GNP_PCAP_PP_CD	CAN	2006	37220.0	
NY_GNP_PCAP_PP_CD	CAN	2007	38650.0	
NY_GNP_PCAP_PP_CD	CAN	2008	39500.0	
NY_GNP_PCAP_PP_CD	CAN	2009	38050.0	
NY_GNP_PCAP_PP_CD	CAN	2010	39310.0	
NY_GNP_PCAP_PP_CD	CAN	2011	40810.0	
NY_GNP_PCAP_PP_CD	CAN	2012	41600.0	
NY_GNP_PCAP_PP_CD	CAN	2013	43680.0	
NY_GNP_PCAP_PP_CD	CAN	2014	44490.0	
NY_GNP_PCAP_PP_CD	CAN	2015	43970.0	
NY_GNP_PCAP_PP_CD	CZE	2003	18960.0	
NY_GNP_PCAP_PP_CD	CZE	2004	20020.0	
NY_GNP_PCAP_PP_CD	CZE	2005	21280.0	
NY_GNP_PCAP_PP_CD	CZE	2006	22920.0	
NY_GNP_PCAP_PP_CD	CZE	2007	24970.0	
NY_GNP_PCAP_PP_CD	CZE	2008	25350.0	
NY_GNP_PCAP_PP_CD	CZE	2009	25110.0	
NY_GNP_PCAP_PP_CD	CZE	2010	25030.0	
NY_GNP_PCAP_PP_CD	CZE	2011	26440.0	
NY_GNP_PCAP_PP_CD	CZE	2012	26930.0	
NY_GNP_PCAP_PP_CD	CZE	2013	28230.0	
NY_GNP_PCAP_PP_CD	CZE	2014	29270.0	
NY_GNP_PCAP_PP_CD	CZE	2015	30420.0	
NY_GNP_PCAP_PP_CD	DNK	2003	31080.0	
NY_GNP_PCAP_PP_CD	DNK	2004	33290.0	
NY_GNP_PCAP_PP_CD	DNK	2005	34340.0	
NY_GNP_PCAP_PP_CD	DNK	2006	37620.0	
NY_GNP_PCAP_PP_CD	DNK	2007	38870.0	
NY_GNP_PCAP_PP_CD	DNK	2008	41290.0	
NY_GNP_PCAP_PP_CD	DNK	2009	40010.0	
NY_GNP_PCAP_PP_CD	DNK	2010	42520.0	
NY_GNP_PCAP_PP_CD	DNK	2011	44230.0	
NY_GNP_PCAP_PP_CD	DNK	2012	44880.0	
NY_GNP_PCAP_PP_CD	DNK	2013	46890.0	
NY_GNP_PCAP_PP_CD	DNK	2014	47300.0	
NY_GNP_PCAP_PP_CD	DNK	2015	47810.0	
NY_GNP_PCAP_PP_CD	FIN	2003	28650.0	
NY_GNP_PCAP_PP_CD	FIN	2004	31300.0	
NY_GNP_PCAP_PP_CD	FIN	2005	32200.0	
NY_GNP_PCAP_PP_CD	FIN	2006	34830.0	
NY_GNP_PCAP_PP_CD	FIN	2007	37620.0	
NY_GNP_PCAP_PP_CD	FIN	2008	39800.0	
NY_GNP_PCAP_PP_CD	FIN	2009	38020.0	
NY_GNP_PCAP_PP_CD	FIN	2010	38840.0	
NY_GNP_PCAP_PP_CD	FIN	2011	40430.0	
NY_GNP_PCAP_PP_CD	FIN	2012	40650.0	
NY_GNP_PCAP_PP_CD	FIN	2013	40980.0	
NY_GNP_PCAP_PP_CD	FIN	2014	40960.0	
NY_GNP_PCAP_PP_CD	FIN	2015	40840.0	
NY_GNP_PCAP_PP_CD	FRA	2003	28440.0	
NY_GNP_PCAP_PP_CD	FRA	2004	29450.0	
NY_GNP_PCAP_PP_CD	FRA	2005	30910.0	
NY_GNP_PCAP_PP_CD	FRA	2006	32920.0	
NY_GNP_PCAP_PP_CD	FRA	2007	34740.0	
NY_GNP_PCAP_PP_CD	FRA	2008	35890.0	
NY_GNP_PCAP_PP_CD	FRA	2009	35420.0	
NY_GNP_PCAP_PP_CD	FRA	2010	36620.0	
NY_GNP_PCAP_PP_CD	FRA	2011	38180.0	
NY_GNP_PCAP_PP_CD	FRA	2012	37990.0	
NY_GNP_PCAP_PP_CD	FRA	2013	39790.0	
NY_GNP_PCAP_PP_CD	FRA	2014	39980.0	
NY_GNP_PCAP_PP_CD	FRA	2015	40470.0	
NY_GNP_PCAP_PP_CD	DEU	2003	29100.0	
NY_GNP_PCAP_PP_CD	DEU	2004	30910.0	
NY_GNP_PCAP_PP_CD	DEU	2005	32470.0	
NY_GNP_PCAP_PP_CD	DEU	2006	35290.0	
NY_GNP_PCAP_PP_CD	DEU	2007	37320.0	
NY_GNP_PCAP_PP_CD	DEU	2008	38810.0	
NY_GNP_PCAP_PP_CD	DEU	2009	37950.0	
NY_GNP_PCAP_PP_CD	DEU	2010	40420.0	
NY_GNP_PCAP_PP_CD	DEU	2011	43210.0	
NY_GNP_PCAP_PP_CD	DEU	2012	44640.0	
NY_GNP_PCAP_PP_CD	DEU	2013	45140.0	
NY_GNP_PCAP_PP_CD	DEU	2014	47380.0	
NY_GNP_PCAP_PP_CD	DEU	2015	48260.0	
NY_GNP_PCAP_PP_CD	GRC	2003	23700.0	
NY_GNP_PCAP_PP_CD	GRC	2004	25090.0	
NY_GNP_PCAP_PP_CD	GRC	2005	25400.0	
NY_GNP_PCAP_PP_CD	GRC	2006	27700.0	
NY_GNP_PCAP_PP_CD	GRC	2007	28540.0	
NY_GNP_PCAP_PP_CD	GRC	2008	30190.0	
NY_GNP_PCAP_PP_CD	GRC	2009	29920.0	
NY_GNP_PCAP_PP_CD	GRC	2010	28410.0	
NY_GNP_PCAP_PP_CD	GRC	2011	26000.0	
NY_GNP_PCAP_PP_CD	GRC	2012	26550.0	
NY_GNP_PCAP_PP_CD	GRC	2013	27050.0	
NY_GNP_PCAP_PP_CD	GRC	2014	26890.0	
NY_GNP_PCAP_PP_CD	GRC	2015	26790.0	
NY_GNP_PCAP_PP_CD	HUN	2003	14940.0	
NY_GNP_PCAP_PP_CD	HUN	2004	15590.0	
NY_GNP_PCAP_PP_CD	HUN	2005	16380.0	
NY_GNP_PCAP_PP_CD	HUN	2006	17700.0	
NY_GNP_PCAP_PP_CD	HUN	2007	18060.0	
NY_GNP_PCAP_PP_CD	HUN	2008	19540.0	
NY_GNP_PCAP_PP_CD	HUN	2009	19910.0	
NY_GNP_PCAP_PP_CD	HUN	2010	20570.0	
NY_GNP_PCAP_PP_CD	HUN	2011	21500.0	
NY_GNP_PCAP_PP_CD	HUN	2012	21730.0	
NY_GNP_PCAP_PP_CD	HUN	2013	23350.0	
NY_GNP_PCAP_PP_CD	HUN	2014	23950.0	
NY_GNP_PCAP_PP_CD	HUN	2015	24630.0	
NY_GNP_PCAP_PP_CD	ISL	2003	31250.0	
NY_GNP_PCAP_PP_CD	ISL	2004	33480.0	
NY_GNP_PCAP_PP_CD	ISL	2005	34540.0	
NY_GNP_PCAP_PP_CD	ISL	2006	34570.0	
NY_GNP_PCAP_PP_CD	ISL	2007	37040.0	
NY_GNP_PCAP_PP_CD	ISL	2008	33030.0	
NY_GNP_PCAP_PP_CD	ISL	2009	32530.0	
NY_GNP_PCAP_PP_CD	ISL	2010	32420.0	
NY_GNP_PCAP_PP_CD	ISL	2011	34540.0	
NY_GNP_PCAP_PP_CD	ISL	2012	36350.0	
NY_GNP_PCAP_PP_CD	ISL	2013	41800.0	
NY_GNP_PCAP_PP_CD	ISL	2014	43210.0	
NY_GNP_PCAP_PP_CD	ISL	2015	46120.0	
NY_GNP_PCAP_PP_CD	IRL	2003	31060.0	
NY_GNP_PCAP_PP_CD	IRL	2004	32920.0	
NY_GNP_PCAP_PP_CD	IRL	2005	35120.0	
NY_GNP_PCAP_PP_CD	IRL	2006	38740.0	
NY_GNP_PCAP_PP_CD	IRL	2007	40610.0	
NY_GNP_PCAP_PP_CD	IRL	2008	38220.0	
NY_GNP_PCAP_PP_CD	IRL	2009	35190.0	
NY_GNP_PCAP_PP_CD	IRL	2010	36700.0	
NY_GNP_PCAP_PP_CD	IRL	2011	37620.0	
NY_GNP_PCAP_PP_CD	IRL	2012	38120.0	
NY_GNP_PCAP_PP_CD	IRL	2013	40630.0	
NY_GNP_PCAP_PP_CD	IRL	2014	42760.0	
NY_GNP_PCAP_PP_CD	IRL	2015	46410.0	
NY_GNP_PCAP_PP_CD	JPN	2003	28400.0	
NY_GNP_PCAP_PP_CD	JPN	2004	29920.0	
NY_GNP_PCAP_PP_CD	JPN	2005	31150.0	
NY_GNP_PCAP_PP_CD	JPN	2006	32700.0	
NY_GNP_PCAP_PP_CD	JPN	2007	34440.0	
NY_GNP_PCAP_PP_CD	JPN	2008	34620.0	
NY_GNP_PCAP_PP_CD	JPN	2009	32740.0	
NY_GNP_PCAP_PP_CD	JPN	2010	34650.0	
NY_GNP_PCAP_PP_CD	JPN	2011	35380.0	
NY_GNP_PCAP_PP_CD	JPN	2012	36850.0	
NY_GNP_PCAP_PP_CD	JPN	2013	38050.0	
NY_GNP_PCAP_PP_CD	JPN	2014	38040.0	
NY_GNP_PCAP_PP_CD	JPN	2015	38870.0	
NY_GNP_PCAP_PP_CD	KOR	2003	21310.0	
NY_GNP_PCAP_PP_CD	KOR	2004	22920.0	
NY_GNP_PCAP_PP_CD	KOR	2005	24030.0	
NY_GNP_PCAP_PP_CD	KOR	2006	25770.0	
NY_GNP_PCAP_PP_CD	KOR	2007	27790.0	
NY_GNP_PCAP_PP_CD	KOR	2008	28720.0	
NY_GNP_PCAP_PP_CD	KOR	2009	28330.0	
NY_GNP_PCAP_PP_CD	KOR	2010	30500.0	
NY_GNP_PCAP_PP_CD	KOR	2011	31500.0	
NY_GNP_PCAP_PP_CD	KOR	2012	32540.0	
NY_GNP_PCAP_PP_CD	KOR	2013	32890.0	
NY_GNP_PCAP_PP_CD	KOR	2014	33520.0	
NY_GNP_PCAP_PP_CD	KOR	2015	34700.0	
NY_GNP_PCAP_PP_CD	LUX	2003	47300.0	
NY_GNP_PCAP_PP_CD	LUX	2004	53730.0	
NY_GNP_PCAP_PP_CD	LUX	2005	56150.0	
NY_GNP_PCAP_PP_CD	LUX	2006	53470.0	
NY_GNP_PCAP_PP_CD	LUX	2007	62480.0	
NY_GNP_PCAP_PP_CD	LUX	2008	63550.0	
NY_GNP_PCAP_PP_CD	LUX	2009	54170.0	
NY_GNP_PCAP_PP_CD	LUX	2010	62930.0	
NY_GNP_PCAP_PP_CD	LUX	2011	63400.0	
NY_GNP_PCAP_PP_CD	LUX	2012	63150.0	
NY_GNP_PCAP_PP_CD	LUX	2013	62890.0	
NY_GNP_PCAP_PP_CD	LUX	2014	69540.0	
NY_GNP_PCAP_PP_CD	LUX	2015	70750.0	
NY_GNP_PCAP_PP_CD	MEX	2003	10400.0	
NY_GNP_PCAP_PP_CD	MEX	2004	11050.0	
NY_GNP_PCAP_PP_CD	MEX	2005	11850.0	
NY_GNP_PCAP_PP_CD	MEX	2006	12860.0	
NY_GNP_PCAP_PP_CD	MEX	2007	13760.0	
NY_GNP_PCAP_PP_CD	MEX	2008	14360.0	
NY_GNP_PCAP_PP_CD	MEX	2009	14050.0	
NY_GNP_PCAP_PP_CD	MEX	2010	14740.0	
NY_GNP_PCAP_PP_CD	MEX	2011	15790.0	
NY_GNP_PCAP_PP_CD	MEX	2012	16260.0	
NY_GNP_PCAP_PP_CD	MEX	2013	16000.0	
NY_GNP_PCAP_PP_CD	MEX	2014	17200.0	
NY_GNP_PCAP_PP_CD	MEX	2015	17150.0	
NY_GNP_PCAP_PP_CD	NLD	2003	34220.0	
NY_GNP_PCAP_PP_CD	NLD	2004	36030.0	
NY_GNP_PCAP_PP_CD	NLD	2005	37450.0	
NY_GNP_PCAP_PP_CD	NLD	2006	41660.0	
NY_GNP_PCAP_PP_CD	NLD	2007	44320.0	
NY_GNP_PCAP_PP_CD	NLD	2008	45280.0	
NY_GNP_PCAP_PP_CD	NLD	2009	44430.0	
NY_GNP_PCAP_PP_CD	NLD	2010	45140.0	
NY_GNP_PCAP_PP_CD	NLD	2011	47240.0	
NY_GNP_PCAP_PP_CD	NLD	2012	47410.0	
NY_GNP_PCAP_PP_CD	NLD	2013	48900.0	
NY_GNP_PCAP_PP_CD	NLD	2014	48290.0	
NY_GNP_PCAP_PP_CD	NLD	2015	48400.0	
NY_GNP_PCAP_PP_CD	NZL	2003	22850.0	
NY_GNP_PCAP_PP_CD	NZL	2004	23710.0	
NY_GNP_PCAP_PP_CD	NZL	2005	24090.0	
NY_GNP_PCAP_PP_CD	NZL	2006	25830.0	
NY_GNP_PCAP_PP_CD	NZL	2007	27170.0	
NY_GNP_PCAP_PP_CD	NZL	2008	27390.0	
NY_GNP_PCAP_PP_CD	NZL	2009	29230.0	
NY_GNP_PCAP_PP_CD	NZL	2010	29440.0	
NY_GNP_PCAP_PP_CD	NZL	2011	30800.0	
NY_GNP_PCAP_PP_CD	NZL	2012	31280.0	
NY_GNP_PCAP_PP_CD	NZL	2013	35130.0	
NY_GNP_PCAP_PP_CD	NZL	2014	36210.0	
NY_GNP_PCAP_PP_CD	NZL	2015	35680.0	
NY_GNP_PCAP_PP_CD	NOR	2003	39230.0	
NY_GNP_PCAP_PP_CD	NOR	2004	43260.0	
NY_GNP_PCAP_PP_CD	NOR	2005	48890.0	
NY_GNP_PCAP_PP_CD	NOR	2006	54730.0	
NY_GNP_PCAP_PP_CD	NOR	2007	56680.0	
NY_GNP_PCAP_PP_CD	NOR	2008	62150.0	
NY_GNP_PCAP_PP_CD	NOR	2009	56480.0	
NY_GNP_PCAP_PP_CD	NOR	2010	59440.0	
NY_GNP_PCAP_PP_CD	NOR	2011	63330.0	
NY_GNP_PCAP_PP_CD	NOR	2012	65940.0	
NY_GNP_PCAP_PP_CD	NOR	2013	67500.0	
NY_GNP_PCAP_PP_CD	NOR	2014	68510.0	
NY_GNP_PCAP_PP_CD	NOR	2015	64590.0	
NY_GNP_PCAP_PP_CD	POL	2003	12070.0	
NY_GNP_PCAP_PP_CD	POL	2004	12670.0	
NY_GNP_PCAP_PP_CD	POL	2005	13570.0	
NY_GNP_PCAP_PP_CD	POL	2006	14830.0	
NY_GNP_PCAP_PP_CD	POL	2007	16380.0	
NY_GNP_PCAP_PP_CD	POL	2008	17700.0	
NY_GNP_PCAP_PP_CD	POL	2009	18600.0	
NY_GNP_PCAP_PP_CD	POL	2010	20200.0	
NY_GNP_PCAP_PP_CD	POL	2011	21790.0	
NY_GNP_PCAP_PP_CD	POL	2012	22860.0	
NY_GNP_PCAP_PP_CD	POL	2013	23750.0	
NY_GNP_PCAP_PP_CD	POL	2014	24450.0	
NY_GNP_PCAP_PP_CD	POL	2015	25400.0	
NY_GNP_PCAP_PP_CD	PRT	2003	19580.0	
NY_GNP_PCAP_PP_CD	PRT	2004	19990.0	
NY_GNP_PCAP_PP_CD	PRT	2005	21730.0	
NY_GNP_PCAP_PP_CD	PRT	2006	23110.0	
NY_GNP_PCAP_PP_CD	PRT	2007	24420.0	
NY_GNP_PCAP_PP_CD	PRT	2008	25080.0	
NY_GNP_PCAP_PP_CD	PRT	2009	25250.0	
NY_GNP_PCAP_PP_CD	PRT	2010	26040.0	
NY_GNP_PCAP_PP_CD	PRT	2011	26410.0	
NY_GNP_PCAP_PP_CD	PRT	2012	26470.0	
NY_GNP_PCAP_PP_CD	PRT	2013	27550.0	
NY_GNP_PCAP_PP_CD	PRT	2014	28290.0	
NY_GNP_PCAP_PP_CD	PRT	2015	28590.0	
NY_GNP_PCAP_PP_CD	SVK	2003	13210.0	
NY_GNP_PCAP_PP_CD	SVK	2004	14390.0	
NY_GNP_PCAP_PP_CD	SVK	2005	16070.0	
NY_GNP_PCAP_PP_CD	SVK	2006	18240.0	
NY_GNP_PCAP_PP_CD	SVK	2007	20800.0	
NY_GNP_PCAP_PP_CD	SVK	2008	23400.0	
NY_GNP_PCAP_PP_CD	SVK	2009	23170.0	
NY_GNP_PCAP_PP_CD	SVK	2010	24520.0	
NY_GNP_PCAP_PP_CD	SVK	2011	24310.0	
NY_GNP_PCAP_PP_CD	SVK	2012	25660.0	
