Indicator	iso3	Time	Value	Flag
XGOVEXP_IMF	FIN	2005	12.2497	
XGOVEXP_IMF	FIN	2006	12.28382	
XGOVEXP_IMF	FIN	2007	12.14995	
XGOVEXP_IMF	FIN	2008	12.1154	
XGOVEXP_IMF	FIN	2009	11.84332	
XGOVEXP_IMF	FIN	2010	11.94549	
XGOVEXP_IMF	FIN	2011	11.91888	
XGOVEXP_IMF	FIN	2012	12.79729	
XGOVEXP_IMF	FIN	2013	12.44551	
XGOVEXP_IMF	FIN	2014	12.32345	
XGOVEXP_IMF	VNM	2008	18.05421	
XGOVEXP_IMF	VNM	2009	15.239	
XGOVEXP_IMF	VNM	2010	17.11449	
XGOVEXP_IMF	VNM	2011	17.868370000000006	
XGOVEXP_IMF	VNM	2012	18.81921	
XGOVEXP_IMF	VNM	2013	18.53308	
XGOVEXP_IMF_5T8	SLV	2000	0.8925700000000001	
XGOVEXP_IMF_5T8	SLV	2002	1.11696	‡
XGOVEXP_IMF_5T8	SLV	2003	1.08478	‡
XGOVEXP_IMF_5T8	SLV	2005	1.63406	‡
XGOVEXP_IMF_5T8	SLV	2006	1.53481	
XGOVEXP_IMF_5T8	SLV	2007	1.61867	+
XGOVEXP_IMF_5T8	SLV	2009	1.94065	
XGOVEXP_IMF_5T8	SLV	2010	1.97782	
XGOVEXP_IMF_5T8	SLV	2012	1.17719	
XGOVEXP_IMF_5T8	SLV	2013	1.27667	
XGOVEXP_IMF_5T8	SLV	2014	1.28945	
XGOVEXP_IMF_5T8	SLV	2015	1.30662	
XGOVEXP_IMF	PER	2000	15.250370000000002	
XGOVEXP_IMF	PER	2001	14.79623	
XGOVEXP_IMF	PER	2002	14.57806	
XGOVEXP_IMF	PER	2003	14.65831	
XGOVEXP_IMF	PER	2004	15.27385	
XGOVEXP_IMF	PER	2005	14.27852	
XGOVEXP_IMF	PER	2006	14.0353	
XGOVEXP_IMF	PER	2007	14.14177	
XGOVEXP_IMF	PER	2008	14.53442	
XGOVEXP_IMF	PER	2009	14.59631	
XGOVEXP_IMF	PER	2010	13.55558	
XGOVEXP_IMF	PER	2011	13.55255	
XGOVEXP_IMF	PER	2012	14.36907	
XGOVEXP_IMF	PER	2013	15.22388	
XGOVEXP_IMF	PER	2014	16.21989	
XGOVEXP_IMF	PER	2015	17.59819	
XGOVEXP_IMF	OMN	1999	10.32786	
XGOVEXP_IMF	OMN	2000	8.98344	
XGOVEXP_IMF	OMN	2001	10.58399	
XGOVEXP_IMF	OMN	2002	11.06248	
XGOVEXP_IMF	OMN	2003	10.03896	
XGOVEXP_IMF	OMN	2004	10.31647	
XGOVEXP_IMF	OMN	2005	10.05364	
XGOVEXP_IMF	OMN	2006	11.22463	
XGOVEXP_IMF	OMN	2009	10.94918	
XGOVEXP_IMF	OMN	2013	11.08018	
XGOVEXP_IMF_2T3	MNG	2004	4.45559	
XGOVEXP_IMF_2T3	MNG	2010	4.95183	
XGOVEXP_IMF_2T3	MNG	2011	3.6922	
XGOVEXP_IMF_2T3	POL	2002	4.52111	
XGOVEXP_IMF_2T3	POL	2003	4.39388	
XGOVEXP_IMF_2T3	POL	2004	4.479430000000002	
XGOVEXP_IMF_2T3	POL	2005	4.4850900000000005	
XGOVEXP_IMF_2T3	POL	2006	4.8523	
XGOVEXP_IMF_2T3	POL	2007	4.2480699999999985	
XGOVEXP_IMF_2T3	POL	2008	4.15674	
XGOVEXP_IMF_2T3	POL	2009	4.09686	
XGOVEXP_IMF_2T3	POL	2010	3.94527	
XGOVEXP_IMF_2T3	POL	2011	3.83021	
XGOVEXP_IMF_2T3	POL	2012	3.83891	
XGOVEXP_IMF_2T3	POL	2013	3.81424	
XGOVEXP_IMF_2T3	POL	2014	3.65973	
XGOVEXP_IMF_4	CHL	2000		a
XGOVEXP_IMF_4	CHL	2002		a
XGOVEXP_IMF_4	CHL	2003		a
XGOVEXP_IMF_4	CHL	2004		a
XGOVEXP_IMF_4	CHL	2005		a
XGOVEXP_IMF_4	CHL	2006		a
XGOVEXP_IMF_4	CHL	2007		a
XGOVEXP_IMF_4	CHL	2008		a
XGOVEXP_IMF_4	CHL	2009		a
XGOVEXP_IMF_4	CHL	2010		a
XGOVEXP_IMF_4	CHL	2011		a
XGOVEXP_IMF_4	CHL	2012		a
XGOVEXP_IMF_4	CHL	2013		a
XGOVEXP_IMF_4	CHL	2014		a
XGOVEXP_IMF_4	CHL	2015		a
XGOVEXP_IMF_5T8	KGZ	1999	1.82936	
XGOVEXP_IMF_5T8	KGZ	2000	1.7090299999999998	
XGOVEXP_IMF_5T8	KGZ	2001	2.36255	
XGOVEXP_IMF_5T8	KGZ	2002	2.97152	
XGOVEXP_IMF_5T8	KGZ	2003	3.17338	
XGOVEXP_IMF_5T8	KGZ	2004	3.21911	
XGOVEXP_IMF_5T8	KGZ	2005	3.1578	
XGOVEXP_IMF_5T8	KGZ	2006	3.3135800000000004	
XGOVEXP_IMF_5T8	KGZ	2007	3.23222	
XGOVEXP_IMF_5T8	KGZ	2008	3.31658	
XGOVEXP_IMF_5T8	KGZ	2009	2.83263	
XGOVEXP_IMF_5T8	KGZ	2010	2.43377	
XGOVEXP_IMF_5T8	KGZ	2012	2.18823	
XGOVEXP_IMF_5T8	KGZ	2013	2.27083	
XGOVEXP_IMF_5T8	KGZ	2014	0.7469	
XGOVEXP_IMF_2T3	BOL	1999	4.06671	‡
XGOVEXP_IMF_2T3	BOL	2000	3.44814	‡
XGOVEXP_IMF_2T3	BOL	2002	4.38214	
XGOVEXP_IMF_2T3	BOL	2003	4.84871	
XGOVEXP_IMF_2T3	BOL	2006	5.41466	‡
XGOVEXP_IMF_2T3	BOL	2008	5.19273	
XGOVEXP_IMF_2T3	BOL	2009	5.865	
XGOVEXP_IMF_2T3	BOL	2010	6.34318	
XGOVEXP_IMF_2T3	BOL	2011	5.66651	
XGOVEXP_IMF_2T3	BOL	2012	3.7861	
XGOVEXP_IMF_2T3	BOL	2013	5.42508	
XGOVEXP_IMF_2T3	BOL	2014	4.56381	
XGOVEXP_IMF_4	TGO	1999		n
XGOVEXP_IMF_4	TGO	2000		n
XGOVEXP_IMF_4	TGO	2007		n
XGOVEXP_IMF_4	TGO	2008		n
XGOVEXP_IMF_4	TGO	2009		n
XGOVEXP_IMF_4	TGO	2010	0.01129	
XGOVEXP_IMF_4	TGO	2011	0.01185	
XGOVEXP_IMF_4	TGO	2012	0.05841	
XGOVEXP_IMF_4	TGO	2013	0.047810000000000005	
XGOVEXP_IMF_4	TGO	2014	0.07932	
XGOVEXP_IMF_4	TGO	2015	0.0628	
XGOVEXP_IMF_3	ISL	1999	3.0321700000000003	
XGOVEXP_IMF_3	ISL	2000	2.79018	
XGOVEXP_IMF_3	ISL	2001	3.25756	
XGOVEXP_IMF_3	ISL	2002	3.14488	
XGOVEXP_IMF_3	ISL	2003	3.15607	
XGOVEXP_IMF_3	ISL	2004	3.25432	
XGOVEXP_IMF_3	ISL	2005	3.26908	
XGOVEXP_IMF_3	ISL	2006	3.31414	
XGOVEXP_IMF_3	ISL	2007	3.03781	
XGOVEXP_IMF_3	ISL	2008	2.25843	
XGOVEXP_IMF_3	ISL	2009	2.6812400000000003	
XGOVEXP_IMF_3	ISL	2010	2.49905	
XGOVEXP_IMF_3	ISL	2011	2.64373	
XGOVEXP_IMF_3	ISL	2012	2.59362	
XGOVEXP_IMF_3	ISL	2013	2.61705	
XGOVEXP_IMF_4	IRN	2001	0.62331	
XGOVEXP_IMF_4	IRN	2002	0.70029	
XGOVEXP_IMF_4	IRN	2003	0.48156	
XGOVEXP_IMF_4	IRN	2004	0.54667	
XGOVEXP_IMF_4	IRN	2005	0.59936	
XGOVEXP_IMF_4	IRN	2006	0.51828	
XGOVEXP_IMF_4	IRN	2007	0.38654	
XGOVEXP_IMF_4	IRN	2008	0.33509	
XGOVEXP_IMF_4	IRN	2009	0.41848	
XGOVEXP_IMF_4	IRN	2010	0.71855	
XGOVEXP_IMF_4	IRN	2011	0.8812200000000001	
XGOVEXP_IMF_4	IRN	2012	0.78442	
XGOVEXP_IMF_4	IRN	2013	1.18149	
XGOVEXP_IMF_4	IRN	2014	1.03164	
XGOVEXP_IMF_4	IRN	2015	1.0659999999999998	
XGOVEXP_IMF_2T3	SGP	2008	5.10541	
XGOVEXP_IMF_2T3	SGP	2009	4.26739	
XGOVEXP_IMF_2T3	SGP	2010	4.28673	
XGOVEXP_IMF_2T3	SGP	2011	4.74126	
XGOVEXP_IMF_2T3	SGP	2012	4.54412	
XGOVEXP_IMF_2T3	SGP	2013	4.58295	
XGOVEXP_IMF_3	LTU	2003	2.06103	
XGOVEXP_IMF_3	LTU	2004	2.09144	
XGOVEXP_IMF_3	LTU	2005	2.03427	
XGOVEXP_IMF_3	LTU	2006	2.01867	
XGOVEXP_IMF_3	LTU	2007	2.01011	
XGOVEXP_IMF_3	LTU	2008	2.02255	
XGOVEXP_IMF_3	LTU	2009	2.04654	
XGOVEXP_IMF_3	LTU	2010	1.83619	
XGOVEXP_IMF_3	LTU	2011	1.58344	
XGOVEXP_IMF_3	LTU	2012	1.7802900000000002	
XGOVEXP_IMF_3	LTU	2013	1.73565	
XGOVEXP_IMF	CIV	1999	21.67118	
XGOVEXP_IMF	CIV	2000	20.80695	
XGOVEXP_IMF	CIV	2001	23.20203	
XGOVEXP_IMF	CIV	2002	22.5923	
XGOVEXP_IMF	CIV	2003	22.64823	
XGOVEXP_IMF	CIV	2004	22.10716	
XGOVEXP_IMF	CIV	2005	21.84569	
XGOVEXP_IMF	CIV	2006	19.94179	
XGOVEXP_IMF	CIV	2007	21.66794	
XGOVEXP_IMF	CIV	2008	21.41143	
XGOVEXP_IMF	CIV	2009	22.19011	
XGOVEXP_IMF	CIV	2010	22.77275	
XGOVEXP_IMF	CIV	2011	22.42686	
XGOVEXP_IMF	CIV	2012	20.85876	
XGOVEXP_IMF	CIV	2013	21.57473	
XGOVEXP_IMF	CIV	2014	21.76678	
XGOVEXP_IMF	CIV	2015	21.17322	‡
XGOVEXP_IMF_1	LKA	2009	2.34077	
XGOVEXP_IMF_1	LKA	2010	2.15543	
XGOVEXP_IMF_1	LKA	2011	2.20584	
XGOVEXP_IMF_1	LKA	2012	2.00585	
XGOVEXP_IMF_1	LKA	2013	2.14153	
XGOVEXP_IMF_1	LKA	2014	3.09119	
XGOVEXP_IMF_1	LKA	2015	3.09947	
XGOVEXP_IMF_2	COL	1999	3.22448	‡
XGOVEXP_IMF_2	COL	2000	3.24691	‡
XGOVEXP_IMF_2	COL	2001	3.4189	‡
XGOVEXP_IMF_2	COL	2009	4.16894	
XGOVEXP_IMF_2	COL	2010	4.1992699999999985	
XGOVEXP_IMF_2	COL	2011	4.12545	
XGOVEXP_IMF_2	COL	2012	4.07736	
XGOVEXP_IMF_2	COL	2013	4.3677800000000016	
XGOVEXP_IMF_2	COL	2014	4.35824	
XGOVEXP_IMF_2	COL	2015	3.99586	
XGOVEXP_IMF_3	IND	1999	3.49595	
XGOVEXP_IMF_3	IND	2000	4.56294	
XGOVEXP_IMF_3	IND	2001	4.36567	
XGOVEXP_IMF_3	IND	2003	3.73625	
XGOVEXP_IMF_3	IND	2004	3.32607	
XGOVEXP_IMF_3	IND	2005	3.35806	
XGOVEXP_IMF_3	IND	2006	3.3805	
XGOVEXP_IMF_3	IND	2009	2.60032	
XGOVEXP_IMF_3	IND	2010	3.0644	
XGOVEXP_IMF_3	IND	2011	3.4062	
XGOVEXP_IMF_3	IND	2012	3.7109	
XGOVEXP_IMF_3	IND	2013	3.90152	
XGOVEXP_IMF_02	NPL	1999		n
XGOVEXP_IMF_02	NPL	2000		n
XGOVEXP_IMF_02	NPL	2001		n
XGOVEXP_IMF_02	NPL	2002		n
XGOVEXP_IMF_02	NPL	2003		‡; n
XGOVEXP_IMF_02	NPL	2008		n
XGOVEXP_IMF_02	NPL	2009	0.30449	
XGOVEXP_IMF_02	NPL	2010	0.1681	
XGOVEXP_IMF_02	NPL	2011	0.34445	
XGOVEXP_IMF_02	NPL	2012	0.28705	
XGOVEXP_IMF_02	NPL	2013	0.31811	
XGOVEXP_IMF_02	NPL	2014	0.37661	
XGOVEXP_IMF_02	NPL	2015	0.36154	
XGOVEXP_IMF_4	GBR	1999		n
XGOVEXP_IMF_4	GBR	2000		n
XGOVEXP_IMF_4	GBR	2001		n
XGOVEXP_IMF_4	GBR	2002		n
XGOVEXP_IMF_4	GBR	2003		n
XGOVEXP_IMF_4	GBR	2004		n
XGOVEXP_IMF_4	GBR	2005		n
XGOVEXP_IMF_4	GBR	2006		n
XGOVEXP_IMF_4	GBR	2007	0.03043	
XGOVEXP_IMF_4	GBR	2008	0.02438	
XGOVEXP_IMF_4	GBR	2009	0.02189	
XGOVEXP_IMF_4	GBR	2010		a
XGOVEXP_IMF_4	GBR	2011		a
XGOVEXP_IMF_4	GBR	2013		a
XGOVEXP_IMF_4	GBR	2014		a
XGOVEXP_IMF_4	GBR	2015		a
XGOVEXP_IMF_4	GEO	2008	0.16887	
XGOVEXP_IMF_4	GEO	2011	0.46869	
XGOVEXP_IMF_4	GEO	2012		a
XGOVEXP_IMF	VCT	1999	21.14544	‡
XGOVEXP_IMF	VCT	2000	30.7892	
XGOVEXP_IMF	VCT	2002	28.70131	
XGOVEXP_IMF	VCT	2003	31.47551	‡
XGOVEXP_IMF	VCT	2005	22.59199	
XGOVEXP_IMF	VCT	2007	20.03841	
XGOVEXP_IMF	VCT	2009	17.3385	
XGOVEXP_IMF	VCT	2010	15.48563	
XGOVEXP_IMF_5T8	THA	2000	5.76392	
XGOVEXP_IMF_5T8	THA	2001	5.25742	
XGOVEXP_IMF_5T8	THA	2004	4.42306	
XGOVEXP_IMF_5T8	THA	2005	4.45567	
XGOVEXP_IMF_5T8	THA	2006	5.22359	
XGOVEXP_IMF_5T8	THA	2008	3.84616	
XGOVEXP_IMF_5T8	THA	2009	3.5117	
XGOVEXP_IMF_5T8	THA	2010	2.6783	
XGOVEXP_IMF_5T8	THA	2011	3.37569	
XGOVEXP_IMF_5T8	THA	2012	3.08438	
XGOVEXP_IMF_5T8	THA	2013	2.93339	
XGOVEXP_IMF_2T3	ECU	1999	2.64584	
XGOVEXP_IMF_2T3	ECU	2000	1.7154599999999998	
XGOVEXP_IMF_2T3	ECU	2009	1.41409	
XGOVEXP_IMF_2T3	ECU	2010	1.35631	
XGOVEXP_IMF_2T3	ECU	2011	1.33384	
XGOVEXP_IMF_2T3	ECU	2012	1.30481	
XGOVEXP_IMF_2T3	ECU	2013	1.39317	
XGOVEXP_IMF_2T3	ECU	2014	1.38065	
XGOVEXP_IMF_2T3	ECU	2015	1.54879	
XGOVEXP_IMF	COG	2002	11.59277	‡
XGOVEXP_IMF	COG	2003	9.51995	
XGOVEXP_IMF	COG	2004	8.561810000000001	
XGOVEXP_IMF	COG	2005	7.59782	
XGOVEXP_IMF	COG	2010	29.018390000000004	
XGOVEXP_IMF_02	MDG	2007		n
XGOVEXP_IMF_02	MDG	2008	0.0717	
XGOVEXP_IMF_02	MDG	2009	0.05701000000000001	
XGOVEXP_IMF_02	MDG	2011	0.05559	
XGOVEXP_IMF_02	MDG	2012	0.04244	
XGOVEXP_IMF_3	MEX	1999	2.05457	
XGOVEXP_IMF_3	MEX	2001	3.61771	
XGOVEXP_IMF_3	MEX	2002	2.44667	
XGOVEXP_IMF_3	MEX	2003	2.90872	
XGOVEXP_IMF_3	MEX	2004	2.6886400000000004	
XGOVEXP_IMF_3	MEX	2005	2.715	
XGOVEXP_IMF_3	MEX	2006	2.5431	
XGOVEXP_IMF_3	MEX	2007	2.60276	
XGOVEXP_IMF_3	MEX	2008	2.44487	
XGOVEXP_IMF_3	MEX	2009	2.49008	
XGOVEXP_IMF_3	MEX	2010	2.64175	
XGOVEXP_IMF_3	MEX	2011	2.7116	
XGOVEXP_IMF_3	MEX	2012	2.76187	
XGOVEXP_IMF_3	MEX	2013	2.77325	
XGOVEXP_IMF_3	MEX	2014	2.88736	
XGOVEXP_IMF_02	SYR	2006		n
XGOVEXP_IMF_02	SYR	2007		‡; n
XGOVEXP_IMF_02	SYR	2009		n
XGOVEXP_IMF_02	SYR	2010		n
XGOVEXP_IMF_02	SYR	2012		n
XGOVEXP_IMF_02	SYR	2015		n
XGOVEXP_IMF_2T3	BGR	2001	4.33665	
XGOVEXP_IMF_2T3	BGR	2002	4.52212	
XGOVEXP_IMF_2T3	BGR	2003	4.98756	
XGOVEXP_IMF_2T3	BGR	2004	2.6732	
XGOVEXP_IMF_2T3	BGR	2005	5.54558	
XGOVEXP_IMF_2T3	BGR	2006	5.367380000000002	
XGOVEXP_IMF_2T3	BGR	2007	4.94883	
XGOVEXP_IMF_2T3	BGR	2008	5.36039	
XGOVEXP_IMF_2T3	BGR	2009	5.14067	
XGOVEXP_IMF_2T3	BGR	2010	4.7976	
XGOVEXP_IMF_2T3	BGR	2011	4.59635	
XGOVEXP_IMF_2T3	BGR	2012	4.18635	
XGOVEXP_IMF_2T3	BGR	2013	4.45144	
XGOVEXP_IMF_2T3	VUT	1999	14.892129999999998	
XGOVEXP_IMF_2T3	VUT	2000	13.60958	
XGOVEXP_IMF_2T3	VUT	2001	23.00264	
XGOVEXP_IMF_2T3	VUT	2008	7.04546	
XGOVEXP_IMF_2T3	VUT	2009	5.55937	
XGOVEXP_IMF_2T3	VUT	2014	7.02902	
XGOVEXP_IMF_2T3	VUT	2015	6.40706	
XGOVEXP_IMF_2	ESP	2007	2.58026	
XGOVEXP_IMF_2	ESP	2008	2.50242	
XGOVEXP_IMF_2	ESP	2009	2.39235	
XGOVEXP_IMF_2	ESP	2010	2.34632	
XGOVEXP_IMF_2	ESP	2011	2.35993	
XGOVEXP_IMF_2	ESP	2012	1.73553	
XGOVEXP_IMF_2	ESP	2013	1.6684900000000005	
XGOVEXP_IMF_2	ESP	2014	1.67392	
XGOVEXP_IMF_5T8	KNA	2002		a
XGOVEXP_IMF_5T8	KNA	2015	1.35083	
XGOVEXP_IMF	BLR	2004	12.95341	
XGOVEXP_IMF	BLR	2005	13.01993	
XGOVEXP_IMF	BLR	2006	13.256429999999998	
XGOVEXP_IMF	BLR	2007	10.74849	
XGOVEXP_IMF	BLR	2009	8.45011	
XGOVEXP_IMF	BLR	2010	12.86463	
XGOVEXP_IMF	BLR	2011	14.03116	
XGOVEXP_IMF	BLR	2012	13.18072	
XGOVEXP_IMF	BLR	2013	12.27407	
XGOVEXP_IMF	BLR	2014	12.40667	
XGOVEXP_IMF	BLR	2015	11.19521	
XGOVEXP_IMF_5T8	SVK	1999	1.5394	
XGOVEXP_IMF_5T8	SVK	2000	1.36746	
XGOVEXP_IMF_5T8	SVK	2001	1.82253	
XGOVEXP_IMF_5T8	SVK	2002	1.89859	
XGOVEXP_IMF_5T8	SVK	2003	2.07734	
XGOVEXP_IMF_5T8	SVK	2004	2.54334	
XGOVEXP_IMF_5T8	SVK	2005	2.0030900000000003	
XGOVEXP_IMF_5T8	SVK	2006	2.28627	
XGOVEXP_IMF_5T8	SVK	2007	2.13595	
XGOVEXP_IMF_5T8	SVK	2008	2.07625	
XGOVEXP_IMF_5T8	SVK	2009	1.81151	
XGOVEXP_IMF_5T8	SVK	2010	1.93012	
XGOVEXP_IMF_5T8	SVK	2011	2.29282	
XGOVEXP_IMF_5T8	SVK	2012	2.32214	
XGOVEXP_IMF_5T8	SVK	2013	2.35287	
XGOVEXP_IMF_5T8	SVK	2014	2.3367	
XGOVEXP_IMF_2T3	GRC	1999	2.14249	
XGOVEXP_IMF_2T3	GRC	2000	2.7955	
XGOVEXP_IMF_2T3	GRC	2001	2.5882	
XGOVEXP_IMF_2T3	GRC	2002	2.55257	
XGOVEXP_IMF_2T3	GRC	2003	2.6831	
XGOVEXP_IMF_2T3	GRC	2004	2.59115	
XGOVEXP_IMF_2T3	GRC	2005	2.95317	
XGOVEXP_IMF_2	CZE	1999	2.20458	
XGOVEXP_IMF_2	CZE	2000	2.27646	
XGOVEXP_IMF_2	CZE	2001	2.11079	
XGOVEXP_IMF_2	CZE	2002	2.15544	
XGOVEXP_IMF_2	CZE	2003	2.0886400000000003	
XGOVEXP_IMF_2	CZE	2004	2.3689	
XGOVEXP_IMF_2	CZE	2005	2.3291	
XGOVEXP_IMF_2	CZE	2006	2.39652	
XGOVEXP_IMF_2	CZE	2007	2.2007	
XGOVEXP_IMF_2	CZE	2008	2.10645	
XGOVEXP_IMF_2	CZE	2009	2.15752	
XGOVEXP_IMF_2	CZE	2010	2.07705	
XGOVEXP_IMF_2	CZE	2011	2.08801	
XGOVEXP_IMF_2	CZE	2012	2.01516	
XGOVEXP_IMF_2	CZE	2013	2.07347	
XGOVEXP_IMF	IDN	2001	11.59389	‡
XGOVEXP_IMF	IDN	2002	14.36905	‡
XGOVEXP_IMF	IDN	2003	16.27818	‡
XGOVEXP_IMF	IDN	2004	14.1703	‡
XGOVEXP_IMF	IDN	2005	15.1488	‡
XGOVEXP_IMF	IDN	2007	14.94431	
XGOVEXP_IMF	IDN	2008	13.67475	
XGOVEXP_IMF	IDN	2009	19.30844	
XGOVEXP_IMF	IDN	2010	16.65418	
XGOVEXP_IMF	IDN	2011	18.00613	
XGOVEXP_IMF	IDN	2012	18.09042	
XGOVEXP_IMF	IDN	2013	17.60393	
XGOVEXP_IMF	IDN	2014	17.67214	
XGOVEXP_IMF	IDN	2015	20.51763	
XGOVEXP_IMF_4	UGA	2004	1.4013	
XGOVEXP_IMF_4	UGA	2009		a
XGOVEXP_IMF_4	UGA	2010		a
XGOVEXP_IMF_4	UGA	2011		a
XGOVEXP_IMF_4	UGA	2012		a
XGOVEXP_IMF_4	UGA	2013		a
XGOVEXP_IMF_4	UGA	2014		a
XGOVEXP_IMF_3	COM	2002	2.33272	‡
XGOVEXP_IMF_3	COM	2008	4.19215	
XGOVEXP_IMF_3	COM	2011	1.97235	
XGOVEXP_IMF_3	COM	2012	1.71743	
XGOVEXP_IMF_3	COM	2013	1.4541	
XGOVEXP_IMF_3	COM	2014	1.7482400000000002	
XGOVEXP_IMF_3	COM	2015	1.37343	
XGOVEXP_IMF_4	LVA	1999	0.23089	
XGOVEXP_IMF_4	LVA	2000	0.25234	
XGOVEXP_IMF_4	LVA	2001	0.29979	
XGOVEXP_IMF_4	LVA	2002	0.24728000000000006	
XGOVEXP_IMF_4	LVA	2003	0.21244	
XGOVEXP_IMF_4	LVA	2004	0.12309	
XGOVEXP_IMF_4	LVA	2006	0.09133	
XGOVEXP_IMF_4	LVA	2007	0.09927	
XGOVEXP_IMF_4	LVA	2008	0.07599	
XGOVEXP_IMF_4	LVA	2009	0.04276	
XGOVEXP_IMF_4	LVA	2010	0.04847	
XGOVEXP_IMF_4	LVA	2011	0.08183	
XGOVEXP_IMF_4	LVA	2012	0.16016	
XGOVEXP_IMF_4	LVA	2013	0.1848	
XGOVEXP_IMF_4	LVA	2014	0.17267000000000002	
XGOVEXP_IMF	MYS	1999	21.18855	
XGOVEXP_IMF	MYS	2000	21.39068	
XGOVEXP_IMF	MYS	2001	24.34852	
XGOVEXP_IMF	MYS	2002	25.9036	
XGOVEXP_IMF	MYS	2003	24.54244	
XGOVEXP_IMF	MYS	2004	21.01292	
XGOVEXP_IMF	MYS	2006	16.74557	
XGOVEXP_IMF	MYS	2007	16.124660000000002	
XGOVEXP_IMF	MYS	2008	14.03864	
XGOVEXP_IMF	MYS	2009	18.46463	
XGOVEXP_IMF	MYS	2010	18.40623	
XGOVEXP_IMF	MYS	2011	20.97702	
XGOVEXP_IMF	MYS	2012	19.92866	
XGOVEXP_IMF	MYS	2013	19.45431	
XGOVEXP_IMF	MYS	2014	19.70437	
XGOVEXP_IMF	MYS	2015	19.72425	
XGOVEXP_IMF_02	ZAF	2001	0.7458199999999999	
XGOVEXP_IMF_02	ZAF	2002	0.73555	‡
XGOVEXP_IMF_02	ZAF	2003	0.03044	
XGOVEXP_IMF_02	ZAF	2004	0.06151	
XGOVEXP_IMF_02	ZAF	2005	0.11889	
XGOVEXP_IMF_02	ZAF	2006	0.10417	
XGOVEXP_IMF_02	ZAF	2007	0.10968	
XGOVEXP_IMF_02	ZAF	2008	0.12058	
XGOVEXP_IMF_02	ZAF	2009	0.16804000000000002	
XGOVEXP_IMF_02	ZAF	2010	0.19463	
XGOVEXP_IMF_02	ZAF	2011	0.24266	
XGOVEXP_IMF_02	ZAF	2012	0.27965	
XGOVEXP_IMF_02	ZAF	2014	0.29334	
XGOVEXP_IMF_5T8	CPV	2002	3.4616800000000003	
XGOVEXP_IMF_5T8	CPV	2005	1.56948	
XGOVEXP_IMF_5T8	CPV	2006	1.95614	
XGOVEXP_IMF_5T8	CPV	2008	2.09955	
XGOVEXP_IMF_5T8	CPV	2009	2.25824	
XGOVEXP_IMF_5T8	CPV	2011	2.51095	
XGOVEXP_IMF_5T8	CPV	2013	2.36948	
XGOVEXP_IMF	EST	1999	16.507260000000002	
XGOVEXP_IMF	EST	2000	14.81044	
XGOVEXP_IMF	EST	2001	15.05838	
XGOVEXP_IMF	EST	2002	15.286829999999998	
XGOVEXP_IMF	EST	2003	15.187829999999998	
XGOVEXP_IMF	EST	2004	14.48866	
XGOVEXP_IMF	EST	2005	14.52335	
XGOVEXP_IMF	EST	2007	13.877770000000002	
XGOVEXP_IMF	EST	2008	14.151270000000002	
XGOVEXP_IMF	EST	2009	13.459029999999998	
XGOVEXP_IMF	EST	2010	13.6818	
XGOVEXP_IMF	EST	2011	13.41265	
XGOVEXP_IMF	EST	2012	12.01335	
XGOVEXP_IMF	EST	2013	12.593	
XGOVEXP_IMF	EST	2014	14.26226	
XGOVEXP_IMF_4	PRT	1999		a
XGOVEXP_IMF_4	PRT	2000		a
XGOVEXP_IMF_4	PRT	2001		a
XGOVEXP_IMF_4	PRT	2002		a
XGOVEXP_IMF_4	PRT	2003		a
XGOVEXP_IMF_4	PRT	2004		n
XGOVEXP_IMF_4	PRT	2005		n
XGOVEXP_IMF_4	PRT	2006		n
XGOVEXP_IMF_4	PRT	2007		n
XGOVEXP_IMF_4	PRT	2008		n
XGOVEXP_IMF_4	PRT	2009		n
XGOVEXP_IMF_2T3	RWA	2000	3.51945	‡
XGOVEXP_IMF_2T3	RWA	2007	3.70983	
XGOVEXP_IMF_2T3	RWA	2008	3.89573	
XGOVEXP_IMF_2T3	RWA	2010	5.3310900000000006	
XGOVEXP_IMF_2T3	RWA	2011	5.79229	
XGOVEXP_IMF_2T3	RWA	2012	5.8087300000000015	
XGOVEXP_IMF_2T3	RWA	2013	6.9231	
XGOVEXP_IMF_2T3	RWA	2015	5.3228300000000015	‡
XGOVEXP_IMF_1	VNM	2008	5.3047900000000014	
XGOVEXP_IMF_1	VNM	2009	4.71442	
XGOVEXP_IMF_1	VNM	2010	5.1370000000000005	
XGOVEXP_IMF_1	VNM	2011	5.17778	
XGOVEXP_IMF_1	VNM	2012	5.60919	
XGOVEXP_IMF_1	VNM	2013	5.50234	
XGOVEXP_IMF_3	JAM	2003	2.06607	
XGOVEXP_IMF_3	JAM	2004	1.72685	
XGOVEXP_IMF_3	JAM	2005	1.94376	‡
XGOVEXP_IMF_3	JAM	2007	2.32631	
XGOVEXP_IMF_3	JAM	2008	2.69293	
XGOVEXP_IMF_3	JAM	2009	2.47007	
XGOVEXP_IMF_3	JAM	2010	2.68685	
XGOVEXP_IMF_3	JAM	2011	3.01058	
XGOVEXP_IMF_3	JAM	2012	3.04601	
XGOVEXP_IMF_3	JAM	2013	3.37411	
XGOVEXP_IMF_3	JAM	2014	2.674	
XGOVEXP_IMF_3	JAM	2015	3.07499	
XGOVEXP_IMF_2T3	CYP	1999	7.028789999999999	
XGOVEXP_IMF_2T3	CYP	2000	7.1756600000000015	
XGOVEXP_IMF_2T3	CYP	2001	7.19724	
